1965	EA7075	+2	2020-06-17	9.76812e+06	0.0809999	2.86901	1.05185e+07	1.28813	25.1974	None	Potting_Test	False	
2071	EA6869	+2	2020-06-17	9.93558e+06	0.0959505	4.85902	1.00941e+07	0.806389	28.737	None	Potting_Test	False	
1715	PA1712-1574	14	2020-06-17	1.00456e+07	0.0725767	1.02792	1.02996e+07	1.08825	23.6178	None	Potting_Test	False	
1773	PA1704-108	1	2020-06-17	1.05416e+07	0.0907011	1.13116	1.07574e+07	1.4552	26.7996	None	Acceptance_Test	False	
1920	EA6836	+2	2020-06-17	1.00133e+07	0.0867443	3.91233	1.02721e+07	0.926022	27.2014	None	Potting_Test	False	
1903	EA7121	+2	2020-06-17	9.98934e+06	0.087444	2.64512	1.07232e+07	1.74882	27.4058	None	Potting_Test	False	
1752	EA7138	+2	2020-06-17	1.01027e+07	0.0796053	4.17312	1.0348e+07	0.7175	25.2383	None	Potting_Test	False	
1996	EA6846	+2	2020-06-17	1.00554e+07	0.0767852	2.46053	1.08525e+07	1.83269	28.5637	None	Potting_Test	False	
1900	EA6920	+2	2020-06-17	9.75799e+06	0.0672094	2.8503	1.04754e+07	1.06568	24.8648	None	Potting_Test	False	
1926	EA6758	+2	2020-06-17	1.03107e+07	0.0830462	2.93791	1.05898e+07	1.34646	26.6599	None	Potting_Test	False	
1847	EA7012	+2	2020-06-17	1.45671e+07	0.1658	4.16944	1.60434e+07	1.80407	30.1904	None	Potting_Test	False	
1957	EA7125	+2	2020-06-17	1.02028e+07	0.1133	3.78789	1.06858e+07	1.3112	28.0616	None	Potting_Test	False	
1908	EA6810	+2	2020-06-17	9.90335e+06	0.0761885	2.95185	1.05203e+07	1.29059	28.0111	None	Potting_Test	False	
2031	EA6776	+2	2020-06-17	1.09167e+07	0.0800866	3.29966	1.10428e+07	1.03063	25.5376	None	Potting_Test	False	
1901	EA6762	+2	2020-06-17	1.01629e+07	0.0890756	4.13094	1.03768e+07	0.872381	26.9552	None	Potting_Test	False	
1610	EA0339	1	2020-06-16	9.63872e+06	0.110715	5.82818	1.01334e+07	0.562283	24.8289	None	Acceptance_Test	False	
1663	PA1912-1037	38	2020-06-16	9.74767e+06	0.168035	4.19376	1.02677e+07	1.06022	30.7294	None	Acceptance_Test	True	
1692	PA1912-1047	38	2020-06-16	9.51224e+06	0.150514	3.87429	9.75971e+06	1.00667	30.4854	None	Acceptance_Test	True	
1683	PA1705-117	2	2020-06-16	1.04006e+07	0.129788	3.78538	1.04362e+07	0.720267	24.6651	None	Acceptance_Test	False	
1690	PA1911-1243	38	2020-06-16	1.08843e+07	0.142809	4.04274	1.12605e+07	0.899153	29.712	None	Acceptance_Test	True	
1684	PA1912-1083	38	2020-06-16	9.16409e+06	0.154696	3.48208	9.91628e+06	1.10899	29.9223	None	Acceptance_Test	True	
1743	PA1912-1131	38	2020-06-16	1.00651e+07	0.122803	3.2648	1.05363e+07	0.873749	28.1457	None	Acceptance_Test	True	
1770	PA1912-1100	38	2020-06-16	9.94533e+06	0.167782	3.61768	1.03927e+07	1.14661	29.4134	None	Acceptance_Test	True	
1721	PA1911-1306	38	2020-06-16	1.04645e+07	0.179758	4.29239	1.06089e+07	1.14487	31.6547	None	Acceptance_Test	True	
1958	EA6832	+2	2020-06-16	9.9494e+06	0.126562	5.65098	1.04049e+07	0.79407	29.2865	None	Potting_Test	False	
2011	EA7022	+2	2020-06-16	9.83395e+06	0.122744	4.70636	1.02815e+07	0.836875	25.2835	None	Potting_Test	False	
1958	EA7127	+2	2020-06-16	1.00305e+07	0.126276	4.53032	1.02853e+07	1.00611	27.9464	None	Potting_Test	False	
1786	EA7099	+2	2020-06-16	1.02985e+07	0.130848	4.98762	1.04205e+07	0.945401	28.7555	None	Potting_Test	False	
1827	EA7045	+2	2020-06-16	1.03204e+07	0.103469	4.93174	1.02142e+07	0.677575	25.8064	None	Potting_Test	False	
1789	EA6918	+2	2020-06-16	9.87654e+09	1.05743	25.384	4.0051e+06	1.92722	45.3015	None	Potting_Test	False	
1889	EA7050	+2	2020-06-16	9.88139e+06	0.117172	4.9908	1.02173e+07	0.755137	25.7961	None	Potting_Test	False	
1875	EA7026	+2	2020-06-16	9.87654e+09	0.0107508	1.61313	9.87654e+09	0.452704	19.8461	None	Potting_Test	False	
1765	EA5980	+2	2020-06-16	1.00464e+07	0.141609	6.19753	1.0333e+07	0.797501	29.4853	None	Potting_Test	False	
1915	EA7051	+2	2020-06-16	1.00603e+07	0.429897	18.2786	1.0132e+07	0.578774	24.2037	None	Potting_Test	False	
1950	EA6987	+2	2020-06-16	8.84504e+06	0.189237	6.30783	1.08052e+07	1.02756	29.0704	None	Potting_Test	False	
1796	EA7031	+2	2020-06-16	9.8155e+06	0.12332	3.92379	1.02568e+07	1.20255	28.027	None	Potting_Test	False	
1902	EA7077	+2	2020-06-16	9.87654e+09	0.0286474	2.12662	9.87654e+09	0.471761	16.9297	None	Potting_Test	False	
2091	EA6001	+2	2020-06-16	9.7647e+06	0.112698	5.17617	1.04526e+07	0.782602	28.9922	None	Potting_Test	False	
1949	EA7076	+2	2020-06-16	9.93847e+06	0.142422	4.44403	1.04808e+07	1.21125	29.0175	None	Potting_Test	False	
2003	EA7048	+2	2020-06-16	8.41694e+06	0.136471	4.90558	8.7513e+06	0.915924	26.2437	None	Potting_Test	False	
1957	EA7013	+2	2020-06-16	9.79533e+06	0.154778	6.75932	1.00208e+07	0.737728	27.8122	None	Potting_Test	False	
1830	EA6911	+2	2020-06-16	9.86962e+06	0.159776	5.75888	1.01047e+07	0.84962	25.5735	None	Potting_Test	False	
1828	EA6867	+2	2020-06-16	9.93645e+06	0.134945	5.8145	1.01583e+07	0.772714	27.767	None	Potting_Test	False	
1787	EA6906	+2	2020-06-16	9.60039e+06	0.130657	6.21527	9.99482e+06	0.686621	27.6853	None	Potting_Test	False	
1959	EA6851	+2	2020-06-16	9.83481e+06	0.131344	5.20937	1.02099e+07	0.863089	27.7158	None	Potting_Test	False	
2101	EA0574	2	2020-06-16	1.00857e+07	0.0721926	2.87927	1.02553e+07	1.17731	25.9582	None	Acceptance_Test	False	
1657	PA1912-2570	38	2020-06-16	1.04032e+07	0.0913905	9.87654e+09	1.12946e+07	2.11542	27.8246	None	Acceptance_Test	True	
1839	PA1810-1317	38	2020-06-16	7.72528e+06	0.0946572	1.73449	8.81224e+06	1.23864	28.7289	None	Acceptance_Test	True	
1734	PA1901-5007	38	2020-06-16	1.05658e+07	0.071456	1.29967	1.07471e+07	0.961263	24.3566	None	Acceptance_Test	True	
1710	PA1911-2602	38	2020-06-16	9.49745e+06	0.0747844	1.02763	9.98995e+06	1.18504	25.0009	None	Acceptance_Test	True	
1892	PA1810-1314	38	2020-06-16	9.99679e+06	0.0962557	2.07361	1.0663e+07	1.11293	28.777	None	Acceptance_Test	True	
1733	PA1912-1064	38	2020-06-16	1.07022e+07	0.0912169	1.10586	1.0727e+07	1.5962	28.9096	None	Acceptance_Test	True	
1699	PA1911-1240	38	2020-06-16	1.03629e+07	0.0919181	9.87654e+09	1.09224e+07	1.96859	26.2066	None	Acceptance_Test	True	
1705	PA1812-1081	38	2020-06-16	1.00651e+07	0.0902406	1.30902	1.10786e+07	1.33618	27.0129	None	Acceptance_Test	True	
1924	EA6988	+2	2020-06-16	9.90452e+06	0.0801402	2.81599	1.05057e+07	1.36491	26.2955	None	Potting_Test	False	
1937	EA7049	+2	2020-06-16	1.01431e+07	0.0826194	2.50545	1.06016e+07	1.78126	26.7756	None	Potting_Test	False	
1983	EA6981	+2	2020-06-16	1.02793e+07	0.08163	3.19914	1.06208e+07	1.27031	29.2498	None	Potting_Test	False	
1955	EA6767	+2	2020-06-16	9.99927e+06	0.082714	3.39705	1.04221e+07	1.06949	26.776	None	Potting_Test	False	
1907	EA6973	+2	2020-06-16	9.85869e+06	0.0726977	4.1474	1.01574e+07	0.685655	26.1397	None	Potting_Test	False	
1831	EA6769	+2	2020-06-16	9.96837e+06	0.0860661	2.9753	1.04008e+07	1.29731	25.3686	None	Potting_Test	False	
2119	EA6845	+2	2020-06-16	9.87219e+06	0.0950541	4.82455	1.02557e+07	0.8428	29.9818	None	Potting_Test	False	
1687	PA1705-12	2	2020-06-16	1.00103e+07	0.0813707	1.24989	1.02381e+07	1.18341	25.7533	None	Acceptance_Test	False	
1965	EA6986	+2	2020-06-16	9.92615e+06	0.0961094	3.09466	1.06253e+07	1.58013	29.3088	None	Potting_Test	False	
1878	EA7100	+2	2020-06-16	9.81525e+06	0.0985909	3.18934	1.05964e+07	1.58693	30.0734	None	Potting_Test	False	
1757	PA1704-108	1	2020-06-16	1.02518e+07	0.0944542	2.30636	1.02922e+07	0.955642	27.1745	None	Acceptance_Test	False	
1837	EA7103	+2	2020-06-16	9.60202e+06	0.0890282	2.67185	1.04969e+07	1.79775	28.1398	None	Potting_Test	False	
1871	EA7117	+2	2020-06-16	9.92382e+06	0.0744761	3.9796	1.01586e+07	0.682514	24.0647	None	Potting_Test	False	
1837	EA7047	+2	2020-06-16	9.88853e+06	0.0807424	2.52706	1.06998e+07	1.88664	29.3701	None	Potting_Test	False	
1904	PA1911-1029	37	2020-06-16	7.85834e+07	0.0898072	1.53493	8.59792e+07	1.31665	29.6854	None	Potting_Test	True	
1877	EA7118	+2	2020-06-16	9.91712e+06	0.0853169	2.98626	1.05267e+07	1.37733	27.2442	None	Potting_Test	False	
1838	EA6764	+2	2020-06-16	1.52293e+07	0.192441	4.65146	1.62691e+07	1.82016	30.4492	None	Potting_Test	False	
1911	EA7104	+2	2020-06-16	9.98848e+06	0.119503	3.93124	1.06266e+07	1.41839	30.2601	None	Potting_Test	False	
1920	EA6694	+2	2020-06-16	1.01948e+07	0.0825488	3.10063	1.05082e+07	1.39079	30.095	None	Potting_Test	False	
1923	EA7008	+2	2020-06-16	9.83281e+06	0.0864345	3.46849	1.03557e+07	1.09248	27.0002	None	Potting_Test	False	
1716	PA1910-2670	37	2020-06-16	9.87654e+09	0.293522	9.35887	6.18713e+06	1.07414	32.2617	None	Potting_Test	True	
1864	EA6854	+2	2020-06-14	1.02045e+07	0.0777045	4.35248	1.03602e+07	0.766741	29.0927	None	Potting_Test	False	
1805	EA7006	+2	2020-06-14	9.97008e+06	0.102506	3.32022	1.05792e+07	1.57928	30.6283	None	Potting_Test	False	
1709	PA1705-12	2	2020-06-14	1.04138e+07	0.0901224	2.80503	1.06222e+07	0.775447	26.805	None	Acceptance_Test	False	
2015	EA6869	+2	2020-06-14	9.13157e+06	0.0831885	3.18577	9.8028e+06	1.29715	29.1204	None	Potting_Test	False	
1991	EA6921	+2	2020-06-14	9.92297e+06	0.0929855	3.03209	1.03626e+07	1.45117	27.0122	None	Potting_Test	False	
1896	EA5848	+2	2020-06-14	1.00296e+07	0.0946469	3.10854	1.04866e+07	1.56034	29.5891	None	Potting_Test	False	
1791	EA6941	+2	2020-06-14	1.01409e+07	0.0830125	3.79434	1.05548e+07	0.888927	26.1586	None	Potting_Test	False	
1903	EA6946	+2	2020-06-14	9.89563e+06	0.0879111	2.653	1.07897e+07	1.86632	29.1684	None	Potting_Test	False	
1730	EA6816	+2	2020-06-14	9.85896e+06	0.0816088	4.24872	1.01686e+07	0.78109	27.3714	None	Potting_Test	False	
1922	EA7075	+2	2020-06-14	8.70159e+06	0.0642513	2.77633	9.14277e+06	1.05208	24.5623	None	Potting_Test	False	
1866	EA7064	+2	2020-06-14	9.94031e+06	0.0786281	2.84384	1.03725e+07	1.26746	25.1642	None	Potting_Test	False	
1948	EA6850	+2	2020-06-14	1.74752e+07	0.184476	4.50735	2.01216e+07	1.85116	30.9479	None	Potting_Test	False	
1925	EA7003	+2	2020-06-14	9.98345e+06	0.124225	4.04036	1.04416e+07	1.39879	29.8581	None	Potting_Test	False	
1758	EA6233	+2	2020-06-14	9.87654e+09	0.00206674	1.21795	1.03213e+07	1.2328	26.8093	None	Potting_Test	False	
1842	EA7087	+2	2020-06-14	9.66064e+06	0.086066	3.45869	1.00297e+07	1.11032	27.4218	None	Potting_Test	False	
2146	EA4833	+2	2020-06-14	9.87654e+09	0.00231027	1.24641	1.02411e+07	0.909943	28.0655	None	Potting_Test	False	
1611	EA0339	1	2020-06-14	9.60915e+06	0.113329	5.93816	1.01789e+07	0.561451	24.794	None	Acceptance_Test	False	
1732	PA1912-1044	38	2020-06-14	1.02928e+07	0.166606	4.15128	1.06297e+07	1.03689	30.0356	None	Acceptance_Test	True	
1698	PA1912-2524	38	2020-06-14	1.05738e+07	0.161769	4.22412	1.12398e+07	0.915057	27.638	None	Acceptance_Test	True	
1700	PA1912-2541	38	2020-06-14	8.77813e+06	0.158183	4.78945	9.50253e+06	0.857323	29.5115	None	Acceptance_Test	True	
1752	PA1912-1104	38	2020-06-14	1.03547e+07	0.141804	4.00862	1.04514e+07	0.948258	31.3786	None	Acceptance_Test	True	
1693	PA1912-2548	38	2020-06-14	1.03014e+07	0.140645	3.09278	1.08915e+07	1.04084	28.0342	None	Acceptance_Test	True	
1672	PA1910-1181	38	2020-06-14	8.17898e+06	0.134077	3.63834	8.70249e+06	0.879533	28.3373	None	Acceptance_Test	True	
1696	PA1912-1010	38	2020-06-14	9.71796e+06	0.168965	3.64885	1.0222e+07	1.24125	31.9074	None	Acceptance_Test	True	
1757	PA1912-2512	38	2020-06-14	1.00397e+07	0.191257	4.6184	1.06819e+07	1.15722	32.0048	None	Acceptance_Test	True	
1928	EA6768	+2	2020-06-14	1.01942e+07	0.121383	5.46759	1.01656e+07	0.744242	27.5222	None	Potting_Test	False	
2006	EA7060	+2	2020-06-14	1.00171e+07	0.125579	4.78804	1.01795e+07	0.897043	27.0171	None	Potting_Test	False	
1949	EA6889	+2	2020-06-14	9.95604e+06	0.133704	4.72803	1.01188e+07	1.04052	28.8623	None	Potting_Test	False	
1792	EA6817	+2	2020-06-14	1.00413e+07	0.133263	5.05808	1.02811e+07	0.933709	28.4144	None	Potting_Test	False	
1815	EA6922	+2	2020-06-14	1.03431e+07	0.110207	5.17675	1.01689e+07	0.690637	26.2813	None	Potting_Test	False	
1650	PA1704-731	2	2020-06-14	9.87654e+09	0.975207	22.4536	9.87654e+09	0.922935	21.207	None	Acceptance_Test	False	
1688	PA1911-2543	37	2020-06-14	9.31248e+06	0.140367	3.96349	9.65079e+06	0.889249	29.3988	None	Potting_Test	True	
1854	EA6840	+2	2020-06-14	9.87654e+09	0.0097763	1.57293	9.87654e+09	0.226102	10.4975	None	Potting_Test	False	
1870	EA7009	+2	2020-06-14	1.00928e+07	0.128372	5.72751	1.03548e+07	0.787151	29.1179	None	Potting_Test	False	
1960	EA7061	+2	2020-06-14	1.00153e+07	0.451023	19.1194	1.0146e+07	0.602783	25.1592	None	Potting_Test	False	
1965	EA6847	+2	2020-06-14	9.7645e+06	0.122985	4.50893	1.03143e+07	0.980775	27.8	None	Potting_Test	False	
1901	EA7081	+2	2020-06-14	9.44843e+06	0.119471	3.83782	1.03172e+07	1.2132	28.2646	None	Potting_Test	False	
1892	EA7092	+2	2020-06-14	9.87654e+09	0.00878856	1.4632	9.87654e+09	0.202814	7.94499	None	Potting_Test	False	
1893	EA6523	+2	2020-06-14	9.86907e+06	0.110516	5.09862	1.02137e+07	0.759133	28.1579	None	Potting_Test	False	
1858	EA7078	+2	2020-06-14	1.00095e+07	0.134882	4.27067	1.04687e+07	1.15557	27.7373	None	Potting_Test	False	
1745	EA6781	+2	2020-06-14	9.87654e+09	0.100514	3.92125	9.87654e+09	0.646342	18.8637	None	Potting_Test	False	
2067	EA6891	+2	2020-06-14	9.7819e+06	0.159192	6.9187	9.84262e+06	0.752628	28.3502	None	Potting_Test	False	
1680	PA1705-117	2	2020-06-14	1.04061e+07	0.175779	4.45432	1.0787e+07	0.87356	25.3281	None	Acceptance_Test	False	
1900	EA6928	+2	2020-06-14	9.93404e+06	0.130153	5.64956	1.00725e+07	0.761101	27.3673	None	Potting_Test	False	
2176	EA6839	+2	2020-06-14	9.76536e+06	0.140964	6.61329	1.00792e+07	0.743595	29.8855	None	Potting_Test	False	
1985	EA6972	+2	2020-06-14	9.74715e+06	0.141837	5.53212	1.01701e+07	0.929217	29.7497	None	Potting_Test	False	
2100	EA0574	2	2020-06-14	9.89089e+06	0.0681231	2.7829	1.03678e+07	1.17382	25.8847	None	Acceptance_Test	False	
1648	PA1912-1084	38	2020-06-14	1.03545e+07	0.110025	9.87654e+09	1.08441e+07	2.33226	30.7592	None	Acceptance_Test	True	
1784	PA1912-2516	38	2020-06-14	1.0373e+07	0.0920233	1.66385	1.0668e+07	1.22817	28.4794	None	Acceptance_Test	True	
1701	PA1912-1023	38	2020-06-14	1.04481e+07	0.0873184	1.76666	1.09877e+07	1.18586	30.2354	None	Acceptance_Test	True	
1701	PA1912-2504	38	2020-06-14	1.01688e+07	0.0914505	1.43581	1.06821e+07	1.40397	29.7682	None	Acceptance_Test	True	
1769	PA1912-1101	38	2020-06-14	1.07692e+07	0.0915985	1.93438	1.14401e+07	1.08775	28.1079	None	Acceptance_Test	True	
1658	PA1912-1070	38	2020-06-14	1.00463e+07	0.0967954	1.22266	1.03287e+07	1.59707	28.9257	None	Acceptance_Test	True	
1588	PA1912-1025	38	2020-06-14	1.11423e+07	0.103646	9.87654e+09	1.11149e+07	2.27093	30.3551	None	Acceptance_Test	True	
1703	PA1912-1046	38	2020-06-14	9.65177e+06	0.0952019	1.42519	1.07195e+07	1.45379	29.4612	None	Acceptance_Test	True	
1742	PA1704-108	1	2020-06-14	9.27451e+06	0.091231	1.14796	9.62888e+06	1.34721	25.0246	None	Acceptance_Test	False	
1705	PA1712-1574	14	2020-06-14	9.25748e+06	0.0795154	9.87654e+09	9.59838e+06	1.58803	22.9711	None	Potting_Test	False	
1695	PA1712-1434	14	2020-06-14	9.50805e+06	0.0797303	1.26052	9.70548e+06	1.11596	24.8871	None	Potting_Test	False	
2035	EA6947	+2	2020-06-14	9.87585e+06	0.0848704	3.45512	1.04493e+07	1.13334	28.3045	None	Potting_Test	False	
1611	EA0339	1	2020-06-13	9.64517e+06	0.110036	5.7996	1.01414e+07	0.564428	24.9192	None	Acceptance_Test	False	
